DATA INCENDI,CODI COMARCA,COMARCA,CODI MUNICIPI,TERMEMUNIC,HAARBRADES,HANOARBRAD,HANOFOREST,HAFORESTAL
24/04/2016,33,Segrià,250117,Alcarràs,0.20,0.00,0.00,0.20
24/04/2016,30,Ribera d'Ebre,430265,Benissanet,0.56,0.00,0.30,0.56
24/04/2016,9,Baix Ebre,431554,Tortosa,0.30,0.52,0.00,0.81
26/04/2016,29,Priorat,430496,Cornudella de Montsant,0.30,0.00,0.04,0.30
30/04/2016,9,Baix Ebre,431554,Tortosa,0.74,0.00,0.00,0.74
01/05/2016,2,Alt Empordà,170926,Llançà,0.17,11.09,1.00,11.26
01/05/2016,36,Tarragonès,430430,"Catllar, el",0.88,0.00,0.00,0.88
02/05/2016,13,Barcelonès,80193,Barcelona,0.00,0.00,0.00,0.00
02/05/2016,16,Conca de Barberà,430862,Montblanc,0.00,2.48,0.54,2.48
04/05/2016,33,Segrià,251207,Lleida,0.00,0.00,0.00,0.00
04/05/2016,36,Tarragonès,430430,"Catllar, el",0.01,0.00,0.00,0.01
05/05/2016,11,Baix Llobregat,81234,Molins de Rei,0.00,0.05,0.00,0.05
07/05/2016,3,Alt Penedès,82401,Sant Sadurní d'Anoia,0.00,0.06,0.00,0.06
07/05/2016,33,Segrià,252043,Seròs,0.00,0.07,0.00,0.07
07/05/2016,33,Segrià,250122,Alcoletge,0.00,0.60,0.00,0.60
07/05/2016,37,Terra Alta,430712,Horta de Sant Joan,0.00,0.01,0.00,0.01
13/05/2016,36,Tarragonès,431009,"Pallaresos, els",0.01,0.00,0.00,0.01
13/05/2016,29,Priorat,430496,Cornudella de Montsant,0.01,0.00,0.00,0.01
13/05/2016,29,Priorat,430960,"Morera de Montsant, la",0.01,0.00,0.00,0.01
14/05/2016,30,Ribera d'Ebre,430653,Garcia,0.00,0.00,0.00,0.00
14/05/2016,12,Baix Penedès,431634,"Vendrell, el",0.00,0.02,0.00,0.02
15/05/2016,7,Bages,80121,Avinyó,0.00,0.00,0.00,0.00
16/05/2016,41,Vallès Oriental,81081,Lliçà de Vall,0.03,0.00,0.00,0.03
16/05/2016,12,Baix Penedès,431634,"Vendrell, el",0.03,0.00,0.00,0.03
16/05/2016,12,Baix Penedès,431634,"Vendrell, el",0.05,0.00,0.00,0.05
16/05/2016,12,Baix Penedès,431634,"Vendrell, el",0.00,0.00,0.00,0.00
16/05/2016,12,Baix Penedès,431634,"Vendrell, el",0.00,0.00,0.00,0.00
16/05/2016,12,Baix Penedès,431634,"Vendrell, el",0.15,0.00,0.00,0.15
16/05/2016,30,Ribera d'Ebre,431212,Rasquera,0.35,0.00,0.08,0.35
17/05/2016,6,Anoia,81653,"Pobla de Claramunt, la",0.00,0.00,0.00,0.00
17/05/2016,3,Alt Penedès,82877,Torrelavit,0.20,0.00,0.00,0.20
17/05/2016,41,Vallès Oriental,81810,"Roca del Vallès, la",0.00,0.00,0.00,0.00
17/05/2016,7,Bages,81419,Navàs,0.00,0.00,0.00,0.00
18/05/2016,23,Noguera,250404,Balaguer,0.50,0.00,0.00,0.50
18/05/2016,23,Noguera,250621,Camarasa,0.03,0.00,0.00,0.03
20/05/2016,3,Alt Penedès,82877,Torrelavit,0.10,0.00,0.00,0.10
20/05/2016,40,Vallès Occidental,80517,Castellar del Vallès,0.00,0.00,0.00,0.00
20/05/2016,7,Bages,81825,"Pont de Vilomara i Rocafort, el",0.04,0.00,0.00,0.04
21/05/2016,3,Alt Penedès,82401,Sant Sadurní d'Anoia,0.35,0.00,0.00,0.35
21/05/2016,40,Vallès Occidental,81252,Montcada i Reixac,0.00,0.12,0.00,0.12
22/05/2016,13,Barcelonès,80193,Barcelona,0.00,0.80,0.00,0.80
23/05/2016,36,Tarragonès,430477,Constantí,3.10,3.63,0.02,6.73
24/05/2016,3,Alt Penedès,83041,Vilobí del Penedès,0.07,0.00,0.00,0.07
24/05/2016,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.02,0.00,0.00,0.02
24/05/2016,36,Tarragonès,431009,"Pallaresos, els",0.07,0.00,0.00,0.07
25/05/2016,33,Segrià,251253,Llardecans,0.00,0.02,0.00,0.02
26/05/2016,23,Noguera,250349,Artesa de Segre,0.00,0.30,0.00,0.30
26/05/2016,16,Conca de Barberà,430862,Montblanc,0.09,0.04,0.00,0.13
27/05/2016,41,Vallès Oriental,80235,Bigues i Riells,0.03,0.00,0.00,0.03
27/05/2016,4,Alt Urgell,251403,Montferrer i Castellbò,0.00,0.00,0.00,0.00
28/05/2016,40,Vallès Occidental,80543,Castellbisbal,0.00,1.20,0.00,1.20
28/05/2016,17,Garraf,82704,Sitges,0.00,0.00,0.00,0.00
28/05/2016,37,Terra Alta,430640,Gandesa,0.00,0.01,0.00,0.01
29/05/2016,7,Bages,80902,Gaià,0.00,0.00,0.00,0.00
29/05/2016,3,Alt Penedès,82877,Torrelavit,3.00,0.00,0.00,3.00
31/05/2016,3,Alt Penedès,82362,Sant Quintí de Mediona,0.00,0.00,0.00,0.00
01/06/2016,36,Tarragonès,431482,Tarragona,0.20,0.00,0.00,0.20
02/06/2016,6,Anoia,81614,Piera,0.00,0.02,0.00,0.02
02/06/2016,9,Baix Ebre,431042,"Perelló, el",0.06,0.00,0.00,0.06
04/06/2016,11,Baix Llobregat,81234,Molins de Rei,0.00,0.01,0.00,0.01
05/06/2016,41,Vallès Oriental,80863,"Franqueses del Vallès, les",0.00,0.00,0.00,0.00
05/06/2016,29,Priorat,430751,Margalef,0.07,0.00,0.00,0.07
06/06/2016,21,Maresme,81213,Mataró,0.00,2.76,0.10,2.76
06/06/2016,6,Anoia,82573,Santa Maria de Miralles,0.18,0.00,0.03,0.18
06/06/2016,24,Osona,81000,Gurb,0.01,0.00,0.00,0.01
06/06/2016,1,Alt Camp,430017,Aiguamúrcia,0.11,0.00,0.00,0.11
09/06/2016,40,Vallès Occidental,80517,Castellar del Vallès,0.05,0.00,0.00,0.05
09/06/2016,3,Alt Penedès,82362,Sant Quintí de Mediona,0.04,0.00,0.00,0.04
10/06/2016,24,Osona,82785,Taradell,0.00,0.00,0.00,0.00
10/06/2016,24,Osona,82153,Sant Hipòlit de Voltregà,0.00,0.24,0.00,0.24
11/06/2016,13,Barcelonès,80193,Barcelona,0.00,0.00,0.00,0.00
11/06/2016,6,Anoia,81614,Piera,0.00,0.00,0.00,0.00
11/06/2016,22,Montsià,431567,Ulldecona,0.00,0.48,0.00,0.48
12/06/2016,41,Vallès Oriental,81363,Montornès del Vallès,0.25,0.00,0.68,0.25
12/06/2016,21,Maresme,82824,Tiana,0.05,1.78,0.00,1.83
12/06/2016,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.23,0.00,0.00,0.23
14/06/2016,40,Vallès Occidental,83008,Viladecavalls,0.00,0.50,0.00,0.50
15/06/2016,11,Baix Llobregat,81141,Martorell,0.00,0.08,0.00,0.08
16/06/2016,6,Anoia,82922,Vallbona d'Anoia,0.03,0.01,0.00,0.04
16/06/2016,33,Segrià,252043,Seròs,0.00,0.30,0.00,0.30
16/06/2016,12,Baix Penedès,430901,"Montmell, el",0.00,0.24,0.00,0.24
16/06/2016,22,Montsià,430629,Freginals,0.00,0.65,0.01,0.65
16/06/2016,30,Ribera d'Ebre,430607,Flix,0.00,0.00,0.00,0.00
18/06/2016,7,Bages,81918,Sallent,0.01,0.00,0.00,0.01
19/06/2016,40,Vallès Occidental,82798,Terrassa,0.00,0.00,0.00,0.00
19/06/2016,18,Garrigues,251692,"Pobla de Cérvoles, la",0.00,0.01,0.00,0.01
19/06/2016,33,Segrià,251207,Lleida,0.00,0.11,0.10,0.11
20/06/2016,11,Baix Llobregat,82172,Sant Joan Despí,0.00,0.00,0.00,0.00
20/06/2016,13,Barcelonès,80193,Barcelona,0.00,0.00,0.00,0.00
21/06/2016,41,Vallès Oriental,82482,Santa Eulàlia de Ronçana,0.22,0.00,0.02,0.22
21/06/2016,14,Berguedà,81751,Puig-reig,0.00,0.01,0.00,0.01
21/06/2016,36,Tarragonès,431114,"Pobla de Montornès, la",0.06,0.00,0.00,0.06
22/06/2016,41,Vallès Oriental,80885,"Garriga, la",0.04,0.00,0.00,0.04
22/06/2016,7,Bages,82423,Marganell,1.82,0.09,0.08,1.91
22/06/2016,23,Noguera,250693,Castelló de Farfanya,0.00,0.54,0.50,0.54
22/06/2016,36,Tarragonès,430430,"Catllar, el",0.00,0.03,0.00,0.03
22/06/2016,9,Baix Ebre,431554,Tortosa,0.45,2.50,0.30,2.95
23/06/2016,6,Anoia,81192,Masquefa,0.15,0.00,0.00,0.15
23/06/2016,13,Barcelonès,80155,Badalona,0.00,0.50,0.00,0.50
23/06/2016,10,Baix Empordà,171241,Pals,0.00,0.01,0.00,0.01
23/06/2016,38,Urgell,252385,Vallbona de les Monges,56.80,30.80,13.30,87.60
24/06/2016,6,Anoia,81653,"Pobla de Claramunt, la",0.00,0.90,0.00,0.90
24/06/2016,41,Vallès Oriental,81363,Montornès del Vallès,0.00,0.04,0.00,0.04
24/06/2016,3,Alt Penedès,81461,Olesa de Bonesvalls,1.30,0.00,0.00,1.30
24/06/2016,3,Alt Penedès,80137,Avinyonet del Penedès,0.00,0.06,0.00,0.06
24/06/2016,24,Osona,81000,Gurb,0.20,0.00,0.00,0.20
24/06/2016,34,Selva,170335,Caldes de Malavella,0.00,0.00,0.00,0.00
25/06/2016,40,Vallès Occidental,80517,Castellar del Vallès,0.00,0.00,0.00,0.00
25/06/2016,40,Vallès Occidental,80517,Castellar del Vallès,0.00,0.01,0.00,0.01
25/06/2016,40,Vallès Occidental,80517,Castellar del Vallès,0.00,0.00,0.00,0.00
25/06/2016,36,Tarragonès,431482,Tarragona,0.00,0.00,0.00,0.00
26/06/2016,21,Maresme,82845,Tordera,0.00,0.00,0.00,0.00
26/06/2016,40,Vallès Occidental,80517,Castellar del Vallès,0.00,0.00,0.00,0.00
27/06/2016,11,Baix Llobregat,81574,Pallejà,0.00,0.00,0.00,0.00
27/06/2016,40,Vallès Occidental,81672,Polinyà,0.07,0.00,4.15,0.07
28/06/2016,23,Noguera,250349,Artesa de Segre,0.00,0.70,0.00,0.70
28/06/2016,5,Alta Ribagorça,250432,"Vall de Boí, la",0.00,0.00,0.00,0.00
29/06/2016,6,Anoia,82922,Vallbona d'Anoia,0.00,0.22,0.04,0.22
29/06/2016,21,Maresme,82613,Santa Susanna,0.08,0.00,0.00,0.08
29/06/2016,21,Maresme,81635,Pineda de Mar,0.23,0.00,0.00,0.23
29/06/2016,40,Vallès Occidental,82798,Terrassa,0.05,0.00,0.00,0.05
29/06/2016,36,Tarragonès,431482,Tarragona,0.00,0.01,0.00,0.01
29/06/2016,9,Baix Ebre,431554,Tortosa,0.05,0.00,0.00,0.05
30/06/2016,11,Baix Llobregat,81580,"Papiol, el",0.00,0.02,0.00,0.02
30/06/2016,2,Alt Empordà,171117,Navata,0.04,0.00,0.00,0.04
01/07/2016,41,Vallès Oriental,80410,Canovelles,0.00,0.05,0.00,0.05
01/07/2016,40,Vallès Occidental,82665,Cerdanyola del Vallès,0.00,0.05,0.00,0.05
01/07/2016,7,Bages,82779,Talamanca,0.20,0.00,0.00,0.20
01/07/2016,33,Segrià,251207,Lleida,0.01,0.00,0.00,0.01
02/07/2016,11,Baix Llobregat,81234,Molins de Rei,0.00,0.15,0.00,0.15
02/07/2016,34,Selva,170950,Lloret de Mar,0.00,0.02,0.00,0.02
02/07/2016,10,Baix Empordà,171609,Sant Feliu de Guíxols,0.00,0.06,0.00,0.06
03/07/2016,11,Baix Llobregat,81234,Molins de Rei,0.00,0.00,0.00,0.00
03/07/2016,41,Vallès Oriental,82021,Sant Celoni,0.01,0.00,0.00,0.01
04/07/2016,6,Anoia,81332,Montmaneu,0.41,2.70,27.63,3.11
05/07/2016,6,Anoia,82975,Veciana,0.00,0.02,0.00,0.02
05/07/2016,22,Montsià,430043,Alcanar,0.16,0.00,0.54,0.16
06/07/2016,25,Pallars Jussà,252022,Senterada,0.00,0.03,0.00,0.03
06/07/2016,22,Montsià,431567,Ulldecona,0.02,0.04,0.00,0.06
07/07/2016,10,Baix Empordà,172327,Vilopriu,0.04,0.00,0.00,0.04
07/07/2016,9,Baix Ebre,430521,Xerta,0.00,0.01,0.00,0.01
08/07/2016,40,Vallès Occidental,81252,Montcada i Reixac,0.27,0.01,2.41,0.28
08/07/2016,7,Bages,81419,Navàs,0.00,0.00,0.00,0.00
08/07/2016,8,Baix Camp,431299,Riudoms,0.08,0.00,0.00,0.08
09/07/2016,3,Alt Penedès,80654,Castellví de la Marca,0.04,0.00,0.00,0.04
09/07/2016,7,Bages,81419,Navàs,0.00,0.14,0.00,0.14
09/07/2016,7,Bages,80478,Cardona,0.06,0.00,0.00,0.06
09/07/2016,10,Baix Empordà,171609,Sant Feliu de Guíxols,0.05,0.00,0.00,0.05
09/07/2016,32,Segarra,251924,Sant Guim de Freixenet,0.00,0.01,0.00,0.01
09/07/2016,9,Baix Ebre,431331,Roquetes,0.11,0.00,0.00,0.11
10/07/2016,6,Anoia,80082,Argençola,0.27,0.00,0.00,0.27
10/07/2016,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.02,0.00,0.00,0.02
10/07/2016,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.10,0.00,0.00,0.10
10/07/2016,28,Pla de l'Estany,172180,Vilademuls,1.23,0.00,0.81,1.23
10/07/2016,38,Urgell,252173,Tàrrega,0.53,1.23,3.21,1.76
10/07/2016,36,Tarragonès,431009,"Pallaresos, els",0.25,0.00,0.00,0.25
11/07/2016,7,Bages,81136,Manresa,0.02,0.00,0.14,0.02
11/07/2016,24,Osona,82690,Seva,0.27,0.00,0.00,0.27
11/07/2016,6,Anoia,82861,"Torre de Claramunt, la",0.00,0.15,0.00,0.15
11/07/2016,25,Pallars Jussà,251961,Sant Esteve de la Sarga,0.01,0.00,0.00,0.01
11/07/2016,8,Baix Camp,431299,Riudoms,0.00,0.32,0.00,0.32
11/07/2016,37,Terra Alta,430483,Corbera d'Ebre,0.15,0.00,0.00,0.15
11/07/2016,37,Terra Alta,430712,Horta de Sant Joan,0.00,0.00,0.00,0.00
11/07/2016,30,Ribera d'Ebre,430672,Ginestar,0.00,0.00,0.00,0.00
13/07/2016,34,Selva,171946,Susqueda,0.00,0.00,0.00,0.00
14/07/2016,11,Baix Llobregat,82956,Vallirana,0.37,0.00,0.00,0.37
14/07/2016,8,Baix Camp,430385,Cambrils,0.00,0.02,0.00,0.02
15/07/2016,21,Maresme,82845,Tordera,0.10,0.00,0.00,0.10
15/07/2016,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.00,0.00,0.00,0.00
16/07/2016,41,Vallès Oriental,80410,Canovelles,0.00,0.04,0.00,0.04
16/07/2016,36,Tarragonès,431009,"Pallaresos, els",0.22,1.88,0.00,2.10
17/07/2016,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.01,0.00,0.00,0.01
17/07/2016,20,Gironès,171426,Quart,0.04,0.00,0.00,0.04
17/07/2016,29,Priorat,430751,Margalef,0.51,2.90,0.00,3.41
18/07/2016,24,Osona,82981,Vic,0.00,0.00,0.00,0.00
18/07/2016,7,Bages,82129,Sant Feliu Sasserra,42.71,6.39,40.25,49.10
18/07/2016,20,Gironès,170871,Juià,0.35,0.07,7.83,0.42
19/07/2016,40,Vallès Occidental,82671,Sentmenat,0.05,0.00,0.00,0.05
19/07/2016,11,Baix Llobregat,81234,Molins de Rei,0.00,0.00,0.00,0.00
19/07/2016,34,Selva,172333,Vilobí d'Onyar,13.39,2.58,2.43,15.97
19/07/2016,23,Noguera,250946,Foradada,0.22,3.07,1.31,3.29
19/07/2016,38,Urgell,252385,Vallbona de les Monges,185.30,140.20,353.50,325.50
19/07/2016,32,Segarra,259059,Ribera d'Ondara,13.80,7.70,83.10,21.50
19/07/2016,33,Segrià,251023,"Granja d'Escarp, la",0.00,0.71,0.00,0.71
20/07/2016,23,Noguera,250349,Artesa de Segre,0.00,0.00,0.00,0.00
20/07/2016,12,Baix Penedès,430022,Albinyana,0.05,0.00,0.00,0.05
20/07/2016,36,Tarragonès,431009,"Pallaresos, els",0.25,0.15,0.22,0.40
21/07/2016,41,Vallès Oriental,81069,Llinars del Vallès,0.01,0.02,0.06,0.03
21/07/2016,12,Baix Penedès,430206,Banyeres del Penedès,0.02,0.00,0.00,0.02
21/07/2016,12,Baix Penedès,430167,"Arboç, l'",0.02,0.00,0.00,0.02
21/07/2016,12,Baix Penedès,430167,"Arboç, l'",0.03,0.00,0.00,0.03
22/07/2016,14,Berguedà,82554,Santa Maria de Merlès,0.07,0.00,0.00,0.07
22/07/2016,17,Garraf,81483,Olivella,9.60,4.42,0.00,14.02
22/07/2016,7,Bages,80594,Castellfollit del Boix,0.01,0.00,0.00,0.01
22/07/2016,42,Moianès,81287,Monistrol de Calders,0.00,0.00,0.00,0.00
22/07/2016,36,Tarragonès,431009,"Pallaresos, els",10.07,1.06,0.14,11.13
24/07/2016,40,Vallès Occidental,81878,Sabadell,0.02,0.00,0.00,0.02
24/07/2016,6,Anoia,81192,Masquefa,0.00,0.08,0.00,0.08
24/07/2016,34,Selva,170237,Blanes,34.76,0.41,0.00,35.17
24/07/2016,23,Noguera,250426,"Baronia de Rialb, la",0.20,0.00,0.00,0.20
25/07/2016,13,Barcelonès,80155,Badalona,0.00,0.00,0.00,0.00
25/07/2016,8,Baix Camp,430923,Mont-roig del Camp,0.00,0.30,0.00,0.30
26/07/2016,41,Vallès Oriental,82107,Sant Feliu de Codines,0.01,0.00,0.00,0.01
26/07/2016,40,Vallès Occidental,82798,Terrassa,0.00,0.20,0.00,0.20
26/07/2016,24,Osona,82750,Tavèrnoles,0.00,0.00,0.00,0.00
26/07/2016,20,Gironès,171557,Salt,0.00,0.06,0.00,0.06
27/07/2016,40,Vallès Occidental,82606,Santa Perpètua de Mogoda,0.00,0.17,0.10,0.17
27/07/2016,24,Osona,80673,Centelles,0.01,0.00,0.00,0.01
27/07/2016,20,Gironès,171864,Sarrià de Ter,0.01,0.00,0.00,0.01
27/07/2016,25,Pallars Jussà,252347,Tremp,0.00,0.20,0.70,0.20
27/07/2016,33,Segrià,250236,Alpicat,0.00,0.25,0.00,0.25
28/07/2016,11,Baix Llobregat,83015,Viladecans,0.00,0.35,0.00,0.35
28/07/2016,40,Vallès Occidental,82798,Terrassa,0.02,0.00,0.00,0.02
28/07/2016,9,Baix Ebre,430252,Benifallet,0.49,0.15,1.66,0.64
29/07/2016,41,Vallès Oriental,80410,Canovelles,0.00,0.04,0.00,0.04
29/07/2016,31,Ripollès,170391,Camprodon,0.00,0.08,0.00,0.08
30/07/2016,41,Vallès Oriental,82021,Sant Celoni,0.00,0.12,0.00,0.12
30/07/2016,35,Solsonès,251240,Lladurs,0.10,0.00,2.40,0.10
31/07/2016,40,Vallès Occidental,82606,Santa Perpètua de Mogoda,0.00,2.60,0.00,2.60
31/07/2016,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.00,0.00,0.00,0.00
31/07/2016,34,Selva,80826,Fogars de la Selva,0.03,0.05,0.00,0.08
31/07/2016,10,Baix Empordà,171997,Torroella de Montgrí,0.00,0.25,0.00,0.25
31/07/2016,23,Noguera,250024,Àger,0.06,0.00,0.00,0.06
01/08/2016,11,Baix Llobregat,80771,Esplugues de Llobregat,0.00,0.75,0.00,0.75
01/08/2016,21,Maresme,82845,Tordera,0.00,0.00,0.00,0.00
02/08/2016,40,Vallès Occidental,81846,Rubí,0.00,0.09,4.28,0.09
02/08/2016,7,Bages,82135,Sant Fruitós de Bages,0.03,0.00,0.47,0.03
02/08/2016,10,Baix Empordà,171978,Torrent,0.14,0.00,0.00,0.14
03/08/2016,6,Anoia,82861,"Torre de Claramunt, la",0.00,0.02,0.00,0.02
03/08/2016,2,Alt Empordà,172229,Vilaür,0.01,0.00,0.00,0.01
03/08/2016,2,Alt Empordà,170329,Cadaqués,0.00,0.01,0.00,0.01
04/08/2016,17,Garraf,80749,Cubelles,0.49,0.00,0.00,0.49
04/08/2016,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.00,0.00,0.00,0.00
04/08/2016,2,Alt Empordà,170329,Cadaqués,0.00,0.00,0.00,0.00
04/08/2016,10,Baix Empordà,179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",4.96,0.80,49.80,5.76
04/08/2016,2,Alt Empordà,171870,"Saus, Camallera i Llampaies",0.00,0.00,0.00,0.00
04/08/2016,26,Pallars Sobirà,250241,Alt Àneu,0.00,0.00,0.00,0.00
05/08/2016,21,Maresme,80351,Calella,0.00,0.15,0.00,0.15
05/08/2016,2,Alt Empordà,171984,Torroella de Fluvià,0.30,0.00,0.00,0.30
05/08/2016,10,Baix Empordà,171997,Torroella de Montgrí,1.19,2.26,0.04,3.45
05/08/2016,10,Baix Empordà,172327,Vilopriu,0.21,0.00,0.00,0.21
05/08/2016,10,Baix Empordà,172327,Vilopriu,0.13,0.01,0.00,0.14
05/08/2016,36,Tarragonès,431114,"Pobla de Montornès, la",357.10,121.00,55.10,478.10
05/08/2016,16,Conca de Barberà,431055,"Piles, les",0.85,0.15,3.19,1.00
06/08/2016,24,Osona,172207,Viladrau,0.00,0.00,0.00,0.00
06/08/2016,21,Maresme,81108,Malgrat de Mar,0.00,0.05,0.00,0.05
06/08/2016,2,Alt Empordà,171870,"Saus, Camallera i Llampaies",57.70,5.34,35.57,63.04
06/08/2016,2,Alt Empordà,170865,"Jonquera, la",0.77,0.51,0.18,1.28
06/08/2016,5,Alta Ribagorça,251734,"Pont de Suert, el",0.00,2.30,0.00,2.30
07/08/2016,11,Baix Llobregat,80898,Gavà,0.93,0.79,1.24,1.72
07/08/2016,2,Alt Empordà,170329,Cadaqués,0.02,0.00,0.00,0.02
07/08/2016,23,Noguera,250349,Artesa de Segre,0.31,0.00,0.36,0.31
08/08/2016,42,Moianès,81385,Moià,0.00,0.11,0.00,0.11
08/08/2016,28,Pla de l'Estany,170157,Banyoles,0.00,0.00,0.00,0.00
08/08/2016,28,Pla de l'Estany,172180,Vilademuls,0.00,0.00,0.00,0.00
08/08/2016,34,Selva,171805,Santa Coloma de Farners,0.00,0.00,0.00,0.00
09/08/2016,2,Alt Empordà,170926,Llançà,0.00,0.10,0.00,0.10
09/08/2016,12,Baix Penedès,430901,"Montmell, el",0.00,0.26,0.00,0.26
10/08/2016,14,Berguedà,81666,"Pobla de Lillet, la",0.01,0.00,0.00,0.01
10/08/2016,10,Baix Empordà,171609,Sant Feliu de Guíxols,0.23,0.00,0.00,0.23
10/08/2016,5,Alta Ribagorça,250432,"Vall de Boí, la",0.00,0.00,0.00,0.00
11/08/2016,7,Bages,82188,Sant Joan de Vilatorrada,0.00,0.01,0.00,0.01
11/08/2016,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.00,0.00,0.00,0.00
11/08/2016,10,Baix Empordà,170558,Colomers,0.05,0.00,0.00,0.05
12/08/2016,15,Cerdanya,251272,Lles de Cerdanya,0.83,0.00,0.00,0.83
13/08/2016,11,Baix Llobregat,81234,Molins de Rei,0.00,0.00,0.00,0.00
13/08/2016,11,Baix Llobregat,81580,"Papiol, el",0.00,0.08,0.00,0.08
13/08/2016,11,Baix Llobregat,81234,Molins de Rei,0.00,0.00,0.00,0.00
15/08/2016,3,Alt Penedès,82732,Subirats,0.00,0.00,0.00,0.00
15/08/2016,34,Selva,171019,Massanes,0.00,0.00,0.00,0.00
15/08/2016,34,Selva,170237,Blanes,0.01,0.00,0.00,0.01
15/08/2016,33,Segrià,251312,Massalcoreig,0.50,0.00,0.51,0.50
16/08/2016,11,Baix Llobregat,81234,Molins de Rei,0.01,0.00,0.00,0.01
16/08/2016,37,Terra Alta,430419,Caseres,0.00,0.00,0.00,0.00
17/08/2016,11,Baix Llobregat,81960,Sant Andreu de la Barca,0.00,0.00,0.00,0.00
17/08/2016,8,Baix Camp,430923,Mont-roig del Camp,0.00,0.01,0.00,0.01
17/08/2016,8,Baix Camp,431188,Pratdip,0.10,0.00,0.00,0.10
20/08/2016,42,Moianès,80348,Calders,0.00,0.00,0.00,0.00
21/08/2016,9,Baix Ebre,430081,Alfara de Carles,0.00,0.00,0.00,0.00
22/08/2016,11,Baix Llobregat,82634,Sant Vicenç dels Horts,0.00,0.00,0.00,0.00
22/08/2016,34,Selva,171019,Massanes,0.00,0.03,0.00,0.03
22/08/2016,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.00,0.00,0.00,0.00
22/08/2016,12,Baix Penedès,430379,Calafell,0.95,5.58,2.95,6.53
23/08/2016,3,Alt Penedès,82515,Santa Margarida i els Monjos,0.00,0.01,0.00,0.01
23/08/2016,11,Baix Llobregat,80207,Begues,0.00,0.01,0.00,0.01
23/08/2016,7,Bages,81136,Manresa,0.00,0.00,0.00,0.00
23/08/2016,10,Baix Empordà,170577,Corçà,0.00,0.00,0.00,0.00
23/08/2016,34,Selva,171030,Maçanet de la Selva,0.80,0.54,0.26,1.34
23/08/2016,2,Alt Empordà,170314,Cabanelles,0.04,0.00,0.00,0.04
23/08/2016,30,Ribera d'Ebre,430607,Flix,0.05,0.00,0.20,0.05
24/08/2016,14,Berguedà,82687,Cercs,0.00,0.06,0.00,0.06
25/08/2016,11,Baix Llobregat,80207,Begues,0.00,0.02,0.00,0.02
25/08/2016,20,Gironès,170890,Llagostera,0.02,0.10,0.19,0.12
26/08/2016,2,Alt Empordà,170059,"Far d'Empordà, el",0.00,0.60,0.09,0.60
27/08/2016,24,Osona,82331,Sant Pere de Torelló,0.00,0.01,0.00,0.01
27/08/2016,11,Baix Llobregat,80689,Cervelló,0.09,0.00,0.00,0.09
27/08/2016,2,Alt Empordà,170427,Capmany,0.00,0.02,0.00,0.02
28/08/2016,13,Barcelonès,80193,Barcelona,0.00,0.20,0.00,0.20
28/08/2016,14,Berguedà,82687,Cercs,0.00,0.01,0.00,0.01
28/08/2016,11,Baix Llobregat,80689,Cervelló,0.02,0.00,0.00,0.02
28/08/2016,8,Baix Camp,431628,Vandellòs i l'Hospitalet de l'Infant,0.02,0.09,0.00,0.11
28/08/2016,8,Baix Camp,431628,Vandellòs i l'Hospitalet de l'Infant,0.01,0.07,0.00,0.08
29/08/2016,34,Selva,170950,Lloret de Mar,0.24,0.00,0.00,0.24
30/08/2016,10,Baix Empordà,179026,Forallac,0.01,0.00,0.00,0.01
30/08/2016,25,Pallars Jussà,251713,"Pobla de Segur, la",0.00,0.00,0.00,0.00
31/08/2016,11,Baix Llobregat,80898,Gavà,0.00,0.00,0.00,0.00
31/08/2016,21,Maresme,82359,Sant Pol de Mar,0.14,0.65,0.00,0.79
31/08/2016,28,Pla de l'Estany,170583,Crespià,0.00,0.00,0.00,0.00
31/08/2016,2,Alt Empordà,170314,Cabanelles,0.00,0.00,0.00,0.00
01/09/2016,34,Selva,171931,Sils,2.00,0.00,0.00,2.00
01/09/2016,33,Segrià,252326,Torres de Segre,0.00,0.10,0.00,0.10
02/09/2016,41,Vallès Oriental,80425,Cànoves i Samalús,0.04,0.00,0.00,0.04
02/09/2016,41,Vallès Oriental,80425,Cànoves i Samalús,0.28,0.00,0.00,0.28
02/09/2016,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.00,0.10,0.00,0.10
02/09/2016,6,Anoia,81614,Piera,0.00,0.10,0.00,0.10
02/09/2016,11,Baix Llobregat,82080,Sant Esteve Sesrovires,0.25,0.00,0.00,0.25
03/09/2016,41,Vallès Oriental,80961,Granollers,0.00,0.18,0.00,0.18
03/09/2016,20,Gironès,170792,Girona,0.00,0.20,0.00,0.20
03/09/2016,35,Solsonès,251240,Lladurs,0.93,0.00,0.00,0.93
04/09/2016,21,Maresme,80060,Arenys de Mar,0.06,0.22,0.00,0.29
