Àmbit territorial,Codi territorial,Nom territori,Any,Període,Habitatges,Renda,Tram de preus
Municipi,08263,Sant Vicenç dels Horts,2020,juliol-setembre,86,701.41,> 650 euros/mes
Municipi,08265,Sant Vicenç de Torelló,2020,juliol-setembre,4,,> 500 i <= 650 euros/mes
Municipi,08264,Sant Vicenç de Montalt,2020,juliol-setembre,37,1433.71,> 650 euros/mes
Municipi,08262,Sant Vicenç de Castellet,2020,juliol-setembre,64,466.78,> 350 i <= 500 euros/mes
Municipi,08098,Sant Salvador de Guardiola,2020,juliol-setembre,6,633.33,> 500 i <= 650 euros/mes
Municipi,08240,Sant Sadurní d'Anoia,2020,juliol-setembre,65,606.95,> 500 i <= 650 euros/mes
Municipi,25194,Sant Ramon,2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,08239,Sant Quirze Safaja,2020,juliol-setembre,3,,> 350 i <= 500 euros/mes
Municipi,08238,Sant Quirze del Vallès,2020,juliol-setembre,49,833.11,> 650 euros/mes
Municipi,08237,Sant Quirze de Besora,2020,juliol-setembre,4,,> 350 i <= 500 euros/mes
Municipi,08236,Sant Quintí de Mediona,2020,juliol-setembre,12,442.50,> 350 i <= 500 euros/mes
Municipi,08235,Sant Pol de Mar,2020,juliol-setembre,28,787.04,> 650 euros/mes
Municipi,17178,Sant Pere Pescador,2020,juliol-setembre,7,377.86,> 350 i <= 500 euros/mes
Municipi,08234,Sant Pere de Vilamajor,2020,juliol-setembre,9,861.44,> 650 euros/mes
Municipi,08233,Sant Pere de Torelló,2020,juliol-setembre,7,420.00,> 350 i <= 500 euros/mes
Municipi,08232,Sant Pere de Riudebitlles,2020,juliol-setembre,9,504.44,> 500 i <= 650 euros/mes
Municipi,08231,Sant Pere de Ribes,2020,juliol-setembre,130,816.94,> 650 euros/mes
Municipi,17177,Sant Pau de Segúries,2020,juliol-setembre,7,597.99,> 500 i <= 650 euros/mes
Municipi,17174,Sant Miquel de Campmajor,2020,juliol-setembre,1,,> 350 i <= 500 euros/mes
Municipi,08229,Sant Mateu de Bages,2020,juliol-setembre,1,,> 650 euros/mes
Municipi,08227,Sant Martí Sarroca,2020,juliol-setembre,5,,> 500 i <= 650 euros/mes
Municipi,08226,Sant Martí de Tous,2020,juliol-setembre,3,,> 500 i <= 650 euros/mes
Municipi,17172,Sant Martí de Llémena,2020,juliol-setembre,4,,> 650 euros/mes
Municipi,08224,Sant Martí de Centelles,2020,juliol-setembre,4,,> 350 i <= 500 euros/mes
Municipi,08223,Sant Llorenç Savall,2020,juliol-setembre,12,502.08,> 500 i <= 650 euros/mes
Municipi,08222,Sant Llorenç d'Hortons,2020,juliol-setembre,10,618.00,> 500 i <= 650 euros/mes
Municipi,25193,Sant Llorenç de Morunys,2020,juliol-setembre,4,,<= 350 euros/mes
Municipi,08221,Sant Just Desvern,2020,juliol-setembre,133,1250.78,> 650 euros/mes
Municipi,17903,Sant Julià del Llor i Bonmatí,2020,juliol-setembre,4,,> 350 i <= 500 euros/mes
Municipi,08220,Sant Julià de Vilatorta,2020,juliol-setembre,7,535.71,> 500 i <= 650 euros/mes
Municipi,17169,Sant Julià de Ramis,2020,juliol-setembre,6,725.83,> 650 euros/mes
Municipi,08903,Sant Julià de Cerdanyola,2020,juliol-setembre,1,,> 500 i <= 650 euros/mes
Municipi,17166,Sant Jordi Desvalls,2020,juliol-setembre,6,514.17,> 500 i <= 650 euros/mes
Municipi,17185,Sant Joan les Fonts,2020,juliol-setembre,13,508.46,> 500 i <= 650 euros/mes
Municipi,08217,Sant Joan Despí,2020,juliol-setembre,154,867.14,> 650 euros/mes
Municipi,08218,Sant Joan de Vilatorrada,2020,juliol-setembre,33,482.67,> 350 i <= 500 euros/mes
Municipi,17168,Sant Joan de Mollet,2020,juliol-setembre,1,,> 500 i <= 650 euros/mes
Municipi,17167,Sant Joan de les Abadesses,2020,juliol-setembre,15,385.80,> 350 i <= 500 euros/mes
Municipi,43902,Sant Jaume d'Enveja,2020,juliol-setembre,13,350.26,> 350 i <= 500 euros/mes
Municipi,43137,Sant Jaume dels Domenys,2020,juliol-setembre,7,441.43,> 350 i <= 500 euros/mes
Municipi,17165,Sant Jaume de Llierca,2020,juliol-setembre,6,415.00,> 350 i <= 500 euros/mes
Municipi,08193,Sant Iscle de Vallalta,2020,juliol-setembre,4,,> 650 euros/mes
Municipi,08215,Sant Hipòlit de Voltregà,2020,juliol-setembre,11,448.64,> 350 i <= 500 euros/mes
Municipi,17164,Sant Hilari Sacalm,2020,juliol-setembre,38,371.97,> 350 i <= 500 euros/mes
Municipi,25192,Sant Guim de Freixenet,2020,juliol-setembre,7,277.86,<= 350 euros/mes
Municipi,17163,Sant Gregori,2020,juliol-setembre,8,752.50,> 650 euros/mes
Municipi,08213,Sant Fruitós de Bages,2020,juliol-setembre,30,561.67,> 500 i <= 650 euros/mes
Municipi,08209,Sant Fost de Campsentelles,2020,juliol-setembre,25,833.00,> 650 euros/mes
Municipi,08212,Sant Feliu Sasserra,2020,juliol-setembre,2,,> 500 i <= 650 euros/mes
Municipi,17161,Sant Feliu de Pallerols,2020,juliol-setembre,10,523.50,> 500 i <= 650 euros/mes
Municipi,08211,Sant Feliu de Llobregat,2020,juliol-setembre,155,846.31,> 650 euros/mes
Municipi,17160,Sant Feliu de Guíxols,2020,juliol-setembre,125,632.16,> 500 i <= 650 euros/mes
Municipi,08210,Sant Feliu de Codines,2020,juliol-setembre,61,599.10,> 500 i <= 650 euros/mes
Municipi,08208,Sant Esteve Sesrovires,2020,juliol-setembre,30,762.17,> 650 euros/mes
Municipi,08207,Sant Esteve de Palautordera,2020,juliol-setembre,18,833.42,> 650 euros/mes
Municipi,08206,Sant Cugat Sesgarrigues,2020,juliol-setembre,3,,> 650 euros/mes
Municipi,08205,Sant Cugat del Vallès,2020,juliol-setembre,530,1204.28,> 650 euros/mes
Municipi,17158,Sant Climent Sescebes,2020,juliol-setembre,3,,<= 350 euros/mes
Municipi,08204,Sant Climent de Llobregat,2020,juliol-setembre,11,810.45,> 650 euros/mes
Municipi,08202,Sant Celoni,2020,juliol-setembre,82,617.80,> 500 i <= 650 euros/mes
Municipi,08203,Sant Cebrià de Vallalta,2020,juliol-setembre,6,891.67,> 650 euros/mes
Municipi,43136,"Ràpita, la",2020,juliol-setembre,57,381.44,> 350 i <= 500 euros/mes
Municipi,08201,Sant Boi de Lluçanès,2020,juliol-setembre,3,,<= 350 euros/mes
Municipi,08200,Sant Boi de Llobregat,2020,juliol-setembre,260,745.01,> 650 euros/mes
Municipi,08199,Sant Bartomeu del Grau,2020,juliol-setembre,2,,> 500 i <= 650 euros/mes
Municipi,08198,Sant Antoni de Vilamajor,2020,juliol-setembre,28,717.49,> 650 euros/mes
Municipi,17183,Sant Aniol de Finestres,2020,juliol-setembre,2,,> 500 i <= 650 euros/mes
Municipi,08197,Sant Andreu de Llavaneres,2020,juliol-setembre,49,1015.00,> 650 euros/mes
Municipi,08196,Sant Andreu de la Barca,2020,juliol-setembre,98,672.46,> 650 euros/mes
Municipi,08195,Sant Agustí de Lluçanès,2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,08194,Sant Adrià de Besòs,2020,juliol-setembre,111,751.62,> 650 euros/mes
Municipi,25191,Sanaüja,2020,juliol-setembre,1,,<= 350 euros/mes
Municipi,17155,Salt,2020,juliol-setembre,142,537.28,> 500 i <= 650 euros/mes
Municipi,43905,Salou,2020,juliol-setembre,182,538.63,> 500 i <= 650 euros/mes
Municipi,43135,Salomó,2020,juliol-setembre,2,,> 500 i <= 650 euros/mes
Municipi,08191,Sallent,2020,juliol-setembre,21,461.57,> 350 i <= 500 euros/mes
Municipi,25190,Salàs de Pallars,2020,juliol-setembre,2,,<= 350 euros/mes
Municipi,08187,Sabadell,2020,juliol-setembre,914,709.11,> 650 euros/mes
Municipi,08901,Rupit i Pruit,2020,juliol-setembre,1,,<= 350 euros/mes
Municipi,17153,Rupià,2020,juliol-setembre,1,,> 350 i <= 500 euros/mes
Municipi,08184,Rubí,2020,juliol-setembre,298,702.26,> 650 euros/mes
Municipi,43134,"Rourell, el",2020,juliol-setembre,1,,> 350 i <= 500 euros/mes
Municipi,25189,Rosselló,2020,juliol-setembre,7,415.71,> 350 i <= 500 euros/mes
Municipi,17152,Roses,2020,juliol-setembre,103,549.72,> 500 i <= 650 euros/mes
Municipi,43133,Roquetes,2020,juliol-setembre,42,365.01,> 350 i <= 500 euros/mes
Municipi,43132,Rodonyà,2020,juliol-setembre,1,,<= 350 euros/mes
Municipi,08183,Roda de Ter,2020,juliol-setembre,26,478.99,> 350 i <= 500 euros/mes
Municipi,43131,Roda de Berà,2020,juliol-setembre,35,483.79,> 350 i <= 500 euros/mes
Municipi,08181,"Roca del Vallès, la",2020,juliol-setembre,43,791.40,> 650 euros/mes
Municipi,17151,Riumors,2020,juliol-setembre,1,,> 500 i <= 650 euros/mes
Municipi,43129,Riudoms,2020,juliol-setembre,28,440.18,> 350 i <= 500 euros/mes
Municipi,17150,Riudellots de la Selva,2020,juliol-setembre,6,812.50,> 650 euros/mes
Municipi,43128,Riudecols,2020,juliol-setembre,3,,> 500 i <= 650 euros/mes
Municipi,43127,Riudecanyes,2020,juliol-setembre,5,,> 500 i <= 650 euros/mes
Municipi,17149,Riudaura,2020,juliol-setembre,1,,<= 350 euros/mes
Municipi,17148,Riudarenes,2020,juliol-setembre,13,469.23,> 350 i <= 500 euros/mes
Municipi,08180,Ripollet,2020,juliol-setembre,146,658.97,> 650 euros/mes
Municipi,17147,Ripoll,2020,juliol-setembre,61,397.66,> 350 i <= 500 euros/mes
Municipi,25186,Riner,2020,juliol-setembre,4,,> 350 i <= 500 euros/mes
Municipi,43126,"Riera de Gaià, la",2020,juliol-setembre,7,604.67,> 500 i <= 650 euros/mes
Municipi,17146,Riells i Viabrea,2020,juliol-setembre,13,655.77,> 650 euros/mes
Municipi,17145,Ribes de Freser,2020,juliol-setembre,1,,> 350 i <= 500 euros/mes
Municipi,25185,Ribera d'Urgellet,2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,25905,Ribera d'Ondara,2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,43125,Riba-roja d'Ebre,2020,juliol-setembre,3,,<= 350 euros/mes
Municipi,43124,"Riba, la",2020,juliol-setembre,4,,<= 350 euros/mes
Municipi,25183,Rialp,2020,juliol-setembre,6,441.12,> 350 i <= 500 euros/mes
Municipi,43123,Reus,2020,juliol-setembre,681,491.63,> 350 i <= 500 euros/mes
Municipi,43122,Renau,2020,juliol-setembre,1,,> 350 i <= 500 euros/mes
Municipi,08179,Rellinars,2020,juliol-setembre,1,,> 350 i <= 500 euros/mes
Municipi,17144,Regencós,2020,juliol-setembre,3,,> 650 euros/mes
Municipi,43121,Rasquera,2020,juliol-setembre,1,,<= 350 euros/mes
Municipi,08178,Rajadell,2020,juliol-setembre,4,,> 500 i <= 650 euros/mes
Municipi,43120,Querol,2020,juliol-setembre,1,,> 500 i <= 650 euros/mes
Municipi,17043,Queralbs,2020,juliol-setembre,1,,> 350 i <= 500 euros/mes
Municipi,17142,Quart,2020,juliol-setembre,13,549.62,> 500 i <= 650 euros/mes
Municipi,25182,Puigverd de Lleida,2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,08175,Puig-reig,2020,juliol-setembre,20,360.50,> 350 i <= 500 euros/mes
Municipi,43119,Puigpelat,2020,juliol-setembre,5,,> 350 i <= 500 euros/mes
Municipi,17141,Puigcerdà,2020,juliol-setembre,64,506.95,> 500 i <= 650 euros/mes
Municipi,25179,Prullans,2020,juliol-setembre,2,,> 650 euros/mes
Municipi,17139,"Preses, les",2020,juliol-setembre,1,,> 500 i <= 650 euros/mes
Municipi,08172,Premià de Mar,2020,juliol-setembre,147,806.14,> 650 euros/mes
Municipi,08230,Premià de Dalt,2020,juliol-setembre,38,1212.99,> 650 euros/mes
Municipi,25177,Preixens,2020,juliol-setembre,1,,> 500 i <= 650 euros/mes
Municipi,25176,Preixana,2020,juliol-setembre,1,,<= 350 euros/mes
Municipi,25175,Prats i Sansor,2020,juliol-setembre,2,,> 650 euros/mes
Municipi,08170,"Prats de Rei, els",2020,juliol-setembre,2,,> 500 i <= 650 euros/mes
Municipi,08171,Prats de Lluçanès,2020,juliol-setembre,12,425.17,> 350 i <= 500 euros/mes
Municipi,43118,Pratdip,2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,08169,"Prat de Llobregat, el",2020,juliol-setembre,243,777.18,> 650 euros/mes
Municipi,43116,Prades,2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,17138,Portbou,2020,juliol-setembre,4,,> 350 i <= 500 euros/mes
Municipi,17140,"Port de la Selva, el",2020,juliol-setembre,4,,> 650 euros/mes
Municipi,17137,Porqueres,2020,juliol-setembre,9,671.67,> 650 euros/mes
Municipi,25172,Ponts,2020,juliol-setembre,3,,> 350 i <= 500 euros/mes
Municipi,08168,Pontons,2020,juliol-setembre,3,,> 350 i <= 500 euros/mes
Municipi,43141,Pontils,2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,08182,"Pont de Vilomara i Rocafort, el",2020,juliol-setembre,18,431.67,> 350 i <= 500 euros/mes
Municipi,25173,"Pont de Suert, el",2020,juliol-setembre,8,381.25,> 350 i <= 500 euros/mes
Municipi,17135,Pont de Molins,2020,juliol-setembre,1,,> 650 euros/mes
Municipi,43113,"Pont d'Armentera, el",2020,juliol-setembre,3,,> 350 i <= 500 euros/mes
Municipi,08167,Polinyà,2020,juliol-setembre,36,684.03,> 650 euros/mes
Municipi,25171,"Pobla de Segur, la",2020,juliol-setembre,14,321.70,<= 350 euros/mes
Municipi,43111,"Pobla de Montornès, la",2020,juliol-setembre,19,552.89,> 500 i <= 650 euros/mes
Municipi,43109,"Pobla de Mafumet, la",2020,juliol-setembre,16,474.92,> 350 i <= 500 euros/mes
Municipi,08166,"Pobla de Lillet, la",2020,juliol-setembre,3,,<= 350 euros/mes
Municipi,08165,"Pobla de Claramunt, la",2020,juliol-setembre,3,,<= 350 euros/mes
Municipi,25168,"Poal, el",2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,25911,"Plans de Sió, els",2020,juliol-setembre,1,,> 350 i <= 500 euros/mes
Municipi,17134,Planoles,2020,juliol-setembre,2,,<= 350 euros/mes
Municipi,17133,"Planes d'Hostoles, les",2020,juliol-setembre,6,541.67,> 500 i <= 650 euros/mes
Municipi,08164,"Pla del Penedès, el",2020,juliol-setembre,4,,> 350 i <= 500 euros/mes
Municipi,43108,"Pla de Santa Maria, el",2020,juliol-setembre,9,448.89,> 350 i <= 500 euros/mes
Municipi,25167,Pinós,2020,juliol-setembre,1,,> 350 i <= 500 euros/mes
Municipi,08163,Pineda de Mar,2020,juliol-setembre,165,588.47,> 500 i <= 650 euros/mes
Municipi,08161,Piera,2020,juliol-setembre,43,595.30,> 500 i <= 650 euros/mes
Municipi,43104,"Perelló, el",2020,juliol-setembre,4,,> 350 i <= 500 euros/mes
Municipi,17132,Peralada,2020,juliol-setembre,8,854.38,> 650 euros/mes
Municipi,43103,Perafort,2020,juliol-setembre,4,,> 500 i <= 650 euros/mes
Municipi,08160,Perafita,2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,17130,"Pera, la",2020,juliol-setembre,1,,> 650 euros/mes
Municipi,17126,Parlavà,2020,juliol-setembre,1,,> 650 euros/mes
Municipi,08159,Parets del Vallès,2020,juliol-setembre,69,718.54,> 650 euros/mes
Municipi,08158,"Papiol, el",2020,juliol-setembre,18,638.32,> 500 i <= 650 euros/mes
Municipi,17124,Pals,2020,juliol-setembre,3,,> 500 i <= 650 euros/mes
Municipi,08905,"Palma de Cervelló, la",2020,juliol-setembre,14,716.43,> 650 euros/mes
Municipi,08157,Pallejà,2020,juliol-setembre,42,778.69,> 650 euros/mes
Municipi,43100,"Pallaresos, els",2020,juliol-setembre,16,572.81,> 500 i <= 650 euros/mes
Municipi,08156,Palau-solità i Plegamans,2020,juliol-setembre,41,795.95,> 650 euros/mes
Municipi,17120,Palau-saverdera,2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,25158,"Palau d'Anglesola, el",2020,juliol-setembre,3,,<= 350 euros/mes
Municipi,17118,Palamós,2020,juliol-setembre,92,613.65,> 500 i <= 650 euros/mes
Municipi,17117,Palafrugell,2020,juliol-setembre,97,532.88,> 500 i <= 650 euros/mes
Municipi,08155,Palafolls,2020,juliol-setembre,19,605.82,> 500 i <= 650 euros/mes
Municipi,08154,Pacs del Penedès,2020,juliol-setembre,3,,> 650 euros/mes
Municipi,25157,Ossó de Sió,2020,juliol-setembre,1,,<= 350 euros/mes
Municipi,17116,Osor,2020,juliol-setembre,3,,> 350 i <= 500 euros/mes
Municipi,25156,Os de Balaguer,2020,juliol-setembre,1,,> 350 i <= 500 euros/mes
Municipi,08153,Òrrius,2020,juliol-setembre,7,715.71,> 650 euros/mes
Municipi,08151,Oristà,2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,25155,Organyà,2020,juliol-setembre,3,,> 350 i <= 500 euros/mes
Municipi,08144,Olvan,2020,juliol-setembre,5,,<= 350 euros/mes
Municipi,17114,Olot,2020,juliol-setembre,205,476.27,> 350 i <= 500 euros/mes
Municipi,08149,Olost,2020,juliol-setembre,7,442.86,> 350 i <= 500 euros/mes
Municipi,08148,Olivella,2020,juliol-setembre,7,898.57,> 650 euros/mes
Municipi,25151,Olius,2020,juliol-setembre,2,,> 650 euros/mes
Municipi,25149,Oliana,2020,juliol-setembre,8,300.00,<= 350 euros/mes
Municipi,08147,Olesa de Montserrat,2020,juliol-setembre,96,625.82,> 500 i <= 650 euros/mes
Municipi,08146,Olesa de Bonesvalls,2020,juliol-setembre,4,,> 350 i <= 500 euros/mes
Municipi,08145,Olèrdola,2020,juliol-setembre,7,667.86,> 650 euros/mes
Municipi,17112,Ogassa,2020,juliol-setembre,1,,<= 350 euros/mes
Municipi,08143,Òdena,2020,juliol-setembre,10,400.50,> 350 i <= 500 euros/mes
Municipi,43098,Nulles,2020,juliol-setembre,1,,> 650 euros/mes
Municipi,43097,"Nou de Gaià, la",2020,juliol-setembre,1,,> 350 i <= 500 euros/mes
Municipi,25146,Navès,2020,juliol-setembre,3,,> 650 euros/mes
Municipi,17111,Navata,2020,juliol-setembre,5,,> 650 euros/mes
Municipi,08141,Navàs,2020,juliol-setembre,30,376.67,> 350 i <= 500 euros/mes
Municipi,08140,Navarcles,2020,juliol-setembre,20,474.25,> 350 i <= 500 euros/mes
Municipi,25025,Naut Aran,2020,juliol-setembre,2,,> 650 euros/mes
Municipi,25145,Nalec,2020,juliol-setembre,1,,> 500 i <= 650 euros/mes
Municipi,08129,Muntanyola,2020,juliol-setembre,2,,> 650 euros/mes
Municipi,43096,"Morera de Montsant, la",2020,juliol-setembre,1,,<= 350 euros/mes
Municipi,43095,"Morell, el",2020,juliol-setembre,24,504.79,> 500 i <= 650 euros/mes
Municipi,43094,Móra la Nova,2020,juliol-setembre,17,348.24,<= 350 euros/mes
Municipi,43093,Móra d'Ebre,2020,juliol-setembre,23,350.43,> 350 i <= 500 euros/mes
Municipi,08137,Montseny,2020,juliol-setembre,2,,> 500 i <= 650 euros/mes
Municipi,43092,Mont-roig del Camp,2020,juliol-setembre,48,494.31,> 350 i <= 500 euros/mes
Municipi,17110,Mont-ras,2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,43091,Mont-ral,2020,juliol-setembre,1,,> 500 i <= 650 euros/mes
Municipi,08136,Montornès del Vallès,2020,juliol-setembre,79,592.32,> 500 i <= 650 euros/mes
Municipi,25141,Montoliu de Segarra,2020,juliol-setembre,1,,> 350 i <= 500 euros/mes
Municipi,08135,Montmeló,2020,juliol-setembre,19,634.82,> 500 i <= 650 euros/mes
Municipi,43090,"Montmell, el",2020,juliol-setembre,3,,> 500 i <= 650 euros/mes
Municipi,08132,Montmajor,2020,juliol-setembre,3,,> 500 i <= 650 euros/mes
Municipi,08126,Montgat,2020,juliol-setembre,71,938.12,> 650 euros/mes
Municipi,25138,Montgai,2020,juliol-setembre,1,,> 500 i <= 650 euros/mes
Municipi,43089,Montferri,2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,25140,Montferrer i Castellbò,2020,juliol-setembre,4,,> 350 i <= 500 euros/mes
Municipi,08131,Montesquiu,2020,juliol-setembre,5,,> 350 i <= 500 euros/mes
Municipi,25139,Montellà i Martinet,2020,juliol-setembre,4,,> 350 i <= 500 euros/mes
Municipi,08125,Montcada i Reixac,2020,juliol-setembre,115,663.61,> 650 euros/mes
Municipi,43088,Montbrió del Camp,2020,juliol-setembre,22,437.27,> 350 i <= 500 euros/mes
Municipi,43086,Montblanc,2020,juliol-setembre,17,415.00,> 350 i <= 500 euros/mes
Municipi,17109,Montagut i Oix,2020,juliol-setembre,1,,> 350 i <= 500 euros/mes
Municipi,08127,Monistrol de Montserrat,2020,juliol-setembre,23,464.33,> 350 i <= 500 euros/mes
Municipi,08128,Monistrol de Calders,2020,juliol-setembre,4,,> 350 i <= 500 euros/mes
Municipi,08124,Mollet del Vallès,2020,juliol-setembre,229,676.85,> 650 euros/mes
Municipi,17106,Mollet de Peralada,2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,25137,Mollerussa,2020,juliol-setembre,90,403.87,> 350 i <= 500 euros/mes
Municipi,08123,Molins de Rei,2020,juliol-setembre,109,795.06,> 650 euros/mes
Municipi,43085,"Molar, el",2020,juliol-setembre,1,,> 350 i <= 500 euros/mes
Municipi,08138,Moià,2020,juliol-setembre,47,454.49,> 350 i <= 500 euros/mes
Municipi,43084,Miravet,2020,juliol-setembre,1,,<= 350 euros/mes
Municipi,25135,Miralcamp,2020,juliol-setembre,1,,<= 350 euros/mes
Municipi,17105,Mieres,2020,juliol-setembre,3,,> 650 euros/mes
Municipi,08122,Mediona,2020,juliol-setembre,9,592.22,> 500 i <= 650 euros/mes
Municipi,08121,Mataró,2020,juliol-setembre,691,674.55,> 650 euros/mes
Municipi,08120,Matadepera,2020,juliol-setembre,23,893.38,> 650 euros/mes
Municipi,43082,"Masroig, el",2020,juliol-setembre,2,,<= 350 euros/mes
Municipi,08119,Masquefa,2020,juliol-setembre,42,613.05,> 500 i <= 650 euros/mes
Municipi,43081,Maspujols,2020,juliol-setembre,4,,> 500 i <= 650 euros/mes
Municipi,08118,"Masnou, el",2020,juliol-setembre,168,853.85,> 650 euros/mes
Municipi,43079,Masllorenç,2020,juliol-setembre,2,,> 500 i <= 650 euros/mes
Municipi,08117,"Masies de Voltregà, les",2020,juliol-setembre,6,530.83,> 500 i <= 650 euros/mes
Municipi,08116,"Masies de Roda, les",2020,juliol-setembre,1,,> 350 i <= 500 euros/mes
Municipi,43078,Masdenverge,2020,juliol-setembre,3,,<= 350 euros/mes
Municipi,17100,Masarac,2020,juliol-setembre,5,,> 500 i <= 650 euros/mes
Municipi,08115,Martorelles,2020,juliol-setembre,18,551.11,> 500 i <= 650 euros/mes
Municipi,08114,Martorell,2020,juliol-setembre,82,643.59,> 500 i <= 650 euros/mes
Municipi,43076,Marçà,2020,juliol-setembre,5,,<= 350 euros/mes
Municipi,08113,Manresa,2020,juliol-setembre,497,499.92,> 350 i <= 500 euros/mes
Municipi,08112,Manlleu,2020,juliol-setembre,97,455.37,> 350 i <= 500 euros/mes
Municipi,08111,Malla,2020,juliol-setembre,1,,> 650 euros/mes
Municipi,08110,Malgrat de Mar,2020,juliol-setembre,80,585.88,> 500 i <= 650 euros/mes
Municipi,25130,Maldà,2020,juliol-setembre,1,,<= 350 euros/mes
Municipi,17098,Maià de Montcal,2020,juliol-setembre,2,,> 350 i <= 500 euros/mes
Municipi,17097,Madremanya,2020,juliol-setembre,1,,> 650 euros/mes
Municipi,17103,Maçanet de la Selva,2020,juliol-setembre,16,530.62,> 500 i <= 650 euros/mes
Municipi,17102,Maçanet de Cabrenys,2020,juliol-setembre,6,465.83,> 350 i <= 500 euros/mes
Municipi,17095,Lloret de Mar,2020,juliol-setembre,165,512.09,> 500 i <= 650 euros/mes
Municipi,43074,Llorenç del Penedès,2020,juliol-setembre,7,596.43,> 500 i <= 650 euros/mes
Municipi,17094,Llívia,2020,juliol-setembre,7,518.57,> 500 i <= 650 euros/mes
Municipi,08106,Llinars del Vallès,2020,juliol-setembre,56,681.55,> 650 euros/mes
Municipi,08108,Lliçà de Vall,2020,juliol-setembre,13,818.08,> 650 euros/mes
Municipi,08107,Lliçà d'Amunt,2020,juliol-setembre,40,974.38,> 650 euros/mes
Municipi,17093,Llers,2020,juliol-setembre,1,,> 500 i <= 650 euros/mes
Municipi,25120,Lleida,2020,juliol-setembre,627,505.58,> 500 i <= 650 euros/mes
Municipi,25125,Llardecans,2020,juliol-setembre,1,,<= 350 euros/mes
Municipi,17092,Llançà,2020,juliol-setembre,24,499.17,> 350 i <= 500 euros/mes
